[5, 9, 21, 26, 28, 38, 46, 48, 49, 58, 60, 61, 75, 77, 78]
[18, 26, 28, 29, 30, 31, 34, 44, 46, 49, 52, 53, 57, 66, 83]
[14, 15, 16, 20, 21, 33, 45, 54, 60, 65, 66, 79, 81, 87, 88]
[7, 8, 14, 15, 27, 34, 35, 36, 49, 55, 66, 69, 70, 73, 76]
[7, 10, 14, 18, 26, 31, 37, 45, 50, 55, 65, 69, 84, 85, 88]
[2, 3, 22, 25, 26, 36, 40, 44, 47, 57, 60, 73, 82, 85, 86]
[7, 14, 18, 19, 22, 32, 39, 47, 53, 61, 68, 72, 83, 88, 90]
[1, 4, 6, 18, 19, 34, 43, 50, 57, 61, 62, 65, 75, 77, 81]
[1, 2, 8, 14, 15, 29, 48, 51, 56, 59, 72, 73, 79, 87, 89]
[2, 8, 11, 12, 31, 36, 42, 47, 49, 50, 53, 60, 64, 78, 86]
[1, 14, 18, 19, 28, 31, 33, 37, 43, 50, 52, 68, 73, 76, 81]
[2, 3, 6, 12, 16, 19, 26, 30, 33, 43, 51, 55, 66, 74, 89]
[6, 11, 20, 33, 34, 38, 40, 46, 50, 52, 54, 61, 66, 68, 78]
[5, 8, 24, 34, 35, 39, 47, 55, 58, 59, 62, 69, 70, 74, 75]
[17, 19, 20, 26, 29, 31, 37, 43, 46, 49, 69, 73, 78, 79, 89]
[1, 9, 19, 25, 39, 40, 46, 49, 50, 53, 65, 67, 71, 83, 88]
[2, 8, 11, 22, 24, 31, 32, 46, 51, 56, 58, 71, 72, 79, 83]
[10, 15, 16, 20, 22, 34, 42, 44, 46, 54, 67, 68, 70, 74, 89]
[5, 8, 10, 16, 17, 23, 24, 41, 53, 55, 68, 74, 75, 87, 88]
[3, 5, 15, 17, 21, 22, 42, 43, 49, 54, 57, 61, 74, 82, 90]
[3, 8, 17, 26, 34, 40, 41, 46, 53, 54, 62, 69, 71, 75, 79]
[3, 12, 25, 26, 30, 36, 44, 52, 53, 64, 72, 79, 84, 85, 87]
[5, 24, 25, 31, 35, 37, 43, 44, 45, 51, 67, 72, 79, 83, 84]
[1, 4, 8, 11, 18, 37, 40, 50, 62, 67, 69, 71, 76, 81, 85]
[3, 17, 20, 22, 34, 35, 56, 59, 62, 64, 66, 73, 79, 81, 88]
[4, 9, 12, 17, 25, 29, 31, 35, 50, 57, 58, 61, 74, 86, 89]
[2, 6, 8, 10, 12, 17, 21, 23, 37, 48, 59, 70, 71, 79, 88]
[4, 15, 18, 27, 33, 36, 38, 43, 46, 51, 57, 59, 61, 67, 74]
[4, 23, 25, 32, 34, 41, 45, 46, 50, 58, 60, 63, 74, 79, 85]
[6, 17, 19, 24, 30, 31, 39, 41, 44, 59, 65, 67, 70, 82, 88]
[6, 8, 17, 22, 24, 30, 41, 53, 55, 57, 68, 73, 79, 85, 89]
[12, 20, 33, 35, 36, 41, 43, 57, 63, 64, 67, 72, 84, 85, 87]
[1, 2, 10, 15, 21, 26, 36, 45, 51, 52, 53, 60, 66, 67, 85]
[15, 17, 19, 21, 32, 35, 39, 41, 42, 44, 53, 72, 74, 87, 89]
[8, 11, 13, 15, 36, 37, 43, 45, 54, 66, 67, 74, 80, 84, 87]
[2, 10, 11, 30, 32, 35, 40, 44, 61, 64, 74, 75, 82, 87, 90]
[3, 7, 13, 14, 19, 20, 25, 27, 30, 35, 38, 53, 70, 79, 89]
[2, 7, 13, 14, 15, 20, 24, 38, 48, 50, 61, 67, 72, 86, 90]
[3, 11, 17, 18, 28, 32, 44, 49, 52, 55, 66, 67, 78, 83, 87]
[7, 9, 14, 18, 21, 23, 33, 39, 46, 50, 55, 79, 85, 87, 89]
[5, 8, 10, 13, 21, 24, 29, 31, 34, 36, 40, 49, 62, 75, 89]
[11, 12, 13, 22, 44, 54, 58, 59, 60, 67, 70, 76, 79, 87, 90]
[9, 18, 19, 20, 26, 37, 39, 40, 50, 54, 62, 75, 79, 83, 89]
[1, 6, 10, 17, 21, 27, 30, 33, 55, 65, 70, 73, 75, 80, 89]
[4, 9, 16, 20, 21, 23, 46, 47, 61, 62, 63, 75, 82, 86, 88]
[13, 14, 18, 22, 23, 24, 30, 34, 39, 46, 53, 55, 60, 72, 84]
[4, 5, 9, 19, 22, 24, 25, 30, 47, 53, 67, 72, 75, 78, 85]
[6, 9, 11, 15, 25, 29, 37, 43, 54, 59, 64, 68, 69, 78, 85]
[16, 19, 21, 24, 45, 46, 47, 53, 55, 57, 67, 71, 76, 82, 84]
[2, 9, 17, 18, 26, 27, 29, 34, 48, 58, 63, 66, 68, 75, 82]
[2, 7, 10, 13, 15, 21, 23, 32, 37, 38, 48, 51, 56, 57, 67]
[1, 2, 3, 12, 21, 43, 45, 46, 51, 54, 65, 68, 72, 74, 79]
[5, 8, 9, 21, 25, 29, 36, 38, 49, 50, 56, 66, 74, 78, 79]
[7, 14, 23, 28, 33, 36, 37, 41, 48, 49, 50, 55, 57, 75, 76]
[6, 11, 26, 34, 37, 46, 47, 50, 51, 54, 75, 79, 86, 87, 89]
[8, 16, 23, 27, 37, 41, 60, 62, 68, 73, 75, 77, 80, 81, 86]
[6, 7, 10, 11, 17, 31, 40, 41, 54, 61, 63, 74, 76, 83, 90]
[9, 13, 17, 22, 26, 32, 34, 45, 47, 50, 59, 67, 68, 75, 76]
[9, 13, 17, 19, 23, 27, 28, 31, 46, 47, 62, 75, 81, 84, 86]
[5, 8, 18, 19, 22, 24, 27, 31, 36, 38, 40, 56, 68, 83, 88]
[8, 11, 14, 20, 27, 30, 32, 34, 51, 70, 75, 79, 87, 88, 90]
[2, 5, 6, 11, 15, 20, 22, 31, 38, 40, 42, 69, 75, 80, 84]
[11, 15, 20, 24, 42, 52, 54, 58, 63, 69, 72, 76, 77, 81, 86]
[2, 7, 16, 21, 23, 30, 44, 45, 50, 57, 58, 60, 64, 65, 70]
[4, 9, 11, 30, 38, 39, 43, 46, 52, 53, 57, 60, 69, 72, 89]
[1, 16, 26, 28, 35, 36, 39, 50, 56, 59, 63, 74, 76, 88, 89]
[11, 12, 27, 30, 38, 39, 40, 41, 45, 57, 66, 78, 80, 86, 87]
[6, 9, 11, 15, 23, 31, 40, 46, 58, 69, 70, 72, 78, 81, 89]
[1, 2, 12, 15, 17, 25, 35, 39, 53, 57, 59, 67, 70, 81, 89]
[4, 9, 20, 23, 33, 36, 38, 40, 44, 72, 74, 79, 81, 84, 86]
[2, 17, 18, 24, 33, 34, 39, 55, 61, 65, 74, 78, 79, 82, 88]
[4, 15, 27, 35, 40, 42, 48, 50, 57, 59, 61, 62, 70, 73, 78]
[1, 8, 16, 25, 26, 32, 38, 41, 55, 63, 65, 69, 77, 89, 90]
[4, 9, 20, 22, 29, 33, 34, 35, 47, 70, 75, 76, 81, 83, 85]
[10, 16, 23, 26, 33, 34, 37, 41, 49, 51, 56, 59, 63, 76, 79]
[2, 14, 22, 28, 37, 52, 58, 63, 64, 68, 72, 74, 77, 81, 88]
[7, 8, 9, 14, 18, 20, 21, 36, 49, 50, 54, 57, 64, 70, 86]
[4, 7, 12, 30, 37, 38, 42, 45, 47, 62, 66, 67, 71, 78, 89]
[4, 7, 11, 13, 27, 28, 41, 49, 50, 56, 61, 63, 68, 79, 84]
[14, 15, 21, 31, 38, 41, 58, 62, 64, 72, 77, 79, 83, 86, 87]
[4, 16, 21, 30, 32, 34, 45, 46, 62, 63, 76, 79, 85, 87, 88]
[11, 13, 16, 23, 28, 31, 32, 40, 41, 47, 50, 65, 71, 76, 85]
[4, 10, 13, 28, 33, 36, 38, 42, 47, 50, 57, 74, 82, 84, 86]
[2, 9, 19, 26, 27, 31, 39, 45, 51, 55, 57, 62, 86, 88, 90]
[6, 7, 11, 12, 34, 36, 45, 48, 57, 64, 66, 70, 74, 87, 90]
[3, 6, 8, 10, 25, 38, 40, 51, 59, 61, 62, 72, 79, 80, 85]
[2, 4, 11, 18, 46, 54, 58, 59, 60, 63, 72, 73, 79, 85, 86]
[20, 21, 25, 36, 37, 38, 41, 50, 55, 58, 64, 71, 75, 82, 89]
[9, 13, 15, 27, 29, 31, 37, 50, 58, 75, 76, 77, 81, 86, 90]
[8, 19, 20, 25, 32, 36, 42, 51, 60, 65, 69, 71, 76, 85, 87]
[2, 6, 25, 26, 28, 31, 36, 58, 60, 67, 69, 76, 79, 81, 82]
[9, 11, 16, 20, 30, 34, 36, 42, 43, 46, 64, 71, 80, 82, 84]
[9, 11, 18, 22, 28, 34, 47, 59, 61, 62, 65, 76, 83, 86, 90]
[7, 10, 19, 23, 24, 27, 47, 49, 53, 57, 65, 71, 78, 80, 90]
[1, 4, 23, 28, 29, 36, 37, 41, 47, 53, 64, 67, 68, 76, 86]
[3, 6, 15, 18, 24, 33, 41, 48, 52, 53, 58, 60, 73, 75, 89]
[2, 9, 12, 21, 29, 35, 39, 45, 52, 57, 60, 67, 72, 73, 74]
[2, 8, 9, 14, 16, 32, 38, 39, 43, 46, 50, 52, 63, 87, 88]
[11, 14, 18, 33, 37, 45, 50, 53, 60, 64, 68, 71, 81, 85, 88]
[2, 9, 10, 12, 16, 24, 30, 31, 50, 51, 52, 71, 74, 79, 86]
[1, 4, 8, 27, 37, 39, 45, 48, 56, 57, 61, 62, 67, 75, 79]
[2, 9, 13, 22, 23, 29, 35, 37, 39, 40, 45, 46, 56, 68, 88]
[2, 4, 6, 12, 17, 18, 27, 28, 42, 47, 65, 66, 76, 80, 88]
[5, 6, 9, 14, 16, 26, 30, 64, 66, 69, 71, 75, 82, 85, 88]
[3, 11, 12, 20, 25, 42, 46, 57, 61, 67, 69, 73, 77, 86, 87]
[2, 6, 20, 28, 29, 32, 41, 46, 47, 51, 58, 62, 67, 79, 83]
[10, 15, 18, 21, 41, 43, 46, 52, 53, 66, 68, 70, 72, 76, 80]
[1, 7, 27, 32, 34, 39, 42, 44, 48, 67, 73, 74, 77, 89, 90]
[1, 6, 9, 10, 17, 25, 37, 38, 53, 55, 61, 63, 66, 79, 81]
[22, 28, 29, 34, 39, 41, 55, 57, 59, 63, 73, 79, 83, 85, 86]
[1, 6, 9, 11, 23, 25, 39, 41, 44, 48, 51, 54, 72, 74, 87]
[6, 13, 14, 17, 21, 26, 35, 44, 45, 46, 52, 59, 74, 83, 89]
[8, 15, 17, 22, 24, 30, 57, 58, 64, 66, 67, 76, 82, 84, 86]
[8, 13, 14, 27, 30, 42, 44, 45, 56, 59, 67, 71, 74, 76, 88]
[3, 6, 9, 17, 20, 22, 37, 38, 51, 55, 56, 61, 62, 63, 74]
[3, 8, 17, 23, 28, 34, 38, 39, 44, 58, 74, 79, 81, 85, 88]
[11, 22, 24, 34, 37, 40, 41, 44, 51, 57, 59, 73, 82, 86, 89]
[1, 13, 14, 18, 21, 23, 31, 39, 56, 57, 61, 62, 65, 87, 88]
[4, 9, 33, 34, 43, 45, 48, 51, 53, 56, 62, 66, 79, 83, 85]
[11, 12, 21, 25, 30, 32, 38, 46, 51, 56, 65, 73, 79, 80, 83]
[9, 13, 19, 29, 35, 40, 42, 48, 53, 56, 67, 73, 77, 79, 80]
[1, 5, 8, 14, 15, 16, 22, 30, 32, 45, 46, 54, 55, 60, 81]
[5, 14, 17, 22, 26, 28, 34, 38, 45, 49, 64, 65, 75, 76, 83]
[2, 3, 7, 14, 22, 23, 34, 37, 54, 55, 59, 68, 74, 83, 89]
[1, 21, 22, 28, 33, 41, 42, 51, 56, 62, 66, 72, 76, 78, 88]
[1, 3, 9, 21, 28, 34, 37, 43, 54, 58, 73, 76, 80, 85, 90]
[6, 14, 23, 43, 45, 46, 57, 60, 65, 69, 71, 75, 76, 82, 90]
[9, 22, 27, 28, 33, 42, 44, 47, 55, 57, 60, 62, 67, 74, 76]
[3, 6, 7, 15, 17, 33, 47, 50, 55, 64, 65, 68, 77, 81, 84]
[6, 23, 27, 31, 32, 39, 42, 46, 50, 53, 57, 60, 61, 70, 87]
[3, 13, 20, 23, 29, 34, 38, 39, 49, 57, 61, 68, 77, 81, 89]
[1, 15, 30, 35, 37, 42, 44, 52, 53, 59, 66, 67, 76, 85, 86]
[8, 9, 10, 23, 32, 38, 39, 45, 46, 51, 61, 62, 75, 81, 90]
[16, 17, 24, 26, 36, 48, 49, 51, 55, 57, 60, 63, 68, 82, 89]
[4, 16, 17, 21, 27, 34, 37, 39, 42, 54, 65, 68, 72, 87, 90]
[2, 3, 6, 11, 29, 34, 37, 42, 52, 53, 66, 68, 78, 87, 90]
[13, 25, 27, 28, 31, 37, 38, 43, 46, 47, 52, 55, 64, 87, 89]
[2, 7, 15, 18, 19, 30, 34, 39, 43, 45, 47, 77, 85, 86, 87]
[4, 12, 24, 26, 32, 33, 47, 48, 50, 56, 60, 75, 77, 79, 83]
[5, 10, 13, 14, 22, 33, 34, 42, 49, 52, 53, 62, 83, 85, 88]
[6, 7, 11, 23, 34, 37, 39, 56, 57, 58, 68, 71, 81, 85, 89]
[1, 5, 7, 13, 14, 28, 33, 35, 37, 50, 52, 55, 62, 75, 81]
[1, 10, 16, 29, 34, 37, 45, 48, 49, 53, 54, 59, 60, 76, 79]
[8, 15, 26, 32, 34, 36, 40, 48, 51, 56, 60, 66, 69, 70, 76]
[2, 6, 10, 11, 14, 21, 25, 38, 41, 42, 59, 61, 66, 70, 77]
[5, 8, 10, 15, 24, 34, 38, 39, 44, 48, 49, 57, 73, 74, 87]
[3, 10, 14, 25, 28, 37, 45, 46, 56, 64, 67, 70, 75, 83, 88]
[5, 15, 20, 22, 30, 32, 39, 42, 52, 60, 61, 63, 76, 82, 87]
[7, 16, 17, 21, 32, 36, 39, 40, 54, 58, 65, 71, 72, 79, 88]
[4, 5, 8, 13, 15, 17, 32, 35, 36, 40, 48, 59, 63, 65, 70]
[7, 14, 15, 17, 25, 28, 35, 51, 59, 60, 73, 75, 81, 86, 88]
[2, 4, 9, 23, 25, 30, 35, 37, 45, 46, 49, 52, 76, 83, 84]
[1, 3, 9, 21, 23, 24, 41, 44, 45, 56, 67, 71, 78, 80, 90]
[2, 4, 7, 14, 15, 23, 28, 36, 38, 41, 44, 54, 60, 71, 82]
[9, 12, 16, 27, 29, 34, 36, 37, 51, 53, 57, 65, 67, 77, 78]
[2, 7, 20, 29, 34, 41, 46, 47, 50, 52, 53, 61, 71, 73, 89]
[5, 13, 23, 28, 37, 38, 40, 49, 54, 56, 64, 68, 70, 80, 85]
[5, 12, 22, 23, 25, 30, 32, 37, 45, 48, 58, 61, 65, 71, 88]
[3, 7, 8, 19, 28, 29, 30, 35, 43, 45, 48, 76, 80, 85, 88]
[3, 13, 14, 16, 33, 38, 41, 42, 46, 59, 62, 68, 75, 78, 86]
[13, 18, 28, 35, 37, 43, 46, 52, 58, 60, 63, 69, 71, 80, 86]
[5, 6, 9, 20, 24, 27, 30, 32, 33, 55, 59, 61, 63, 67, 84]
[5, 16, 17, 20, 26, 34, 38, 44, 48, 53, 55, 73, 74, 79, 82]
[4, 5, 17, 18, 21, 22, 23, 35, 39, 45, 60, 71, 73, 74, 86]
[3, 23, 28, 30, 31, 37, 47, 50, 66, 70, 74, 78, 80, 86, 87]
[2, 10, 13, 16, 25, 29, 37, 45, 47, 58, 62, 73, 82, 83, 90]
[8, 18, 19, 21, 31, 35, 39, 42, 47, 71, 72, 73, 81, 82, 89]
[8, 18, 31, 35, 45, 49, 50, 52, 57, 64, 65, 71, 78, 79, 82]
[5, 7, 8, 13, 17, 24, 26, 28, 43, 60, 77, 79, 80, 81, 89]
[16, 17, 18, 21, 31, 35, 39, 50, 58, 64, 74, 79, 81, 85, 90]
[5, 7, 9, 13, 26, 31, 39, 41, 43, 45, 51, 58, 66, 84, 90]
[3, 9, 11, 25, 31, 34, 50, 51, 58, 67, 70, 74, 83, 84, 88]
[2, 9, 11, 24, 33, 42, 43, 44, 50, 54, 62, 69, 80, 82, 88]
[10, 20, 21, 25, 30, 33, 34, 40, 47, 48, 53, 58, 74, 81, 86]
[2, 5, 9, 26, 30, 34, 39, 40, 41, 55, 66, 75, 76, 83, 86]
[7, 9, 15, 24, 33, 42, 46, 49, 55, 61, 63, 69, 74, 78, 84]
[2, 4, 10, 28, 37, 40, 46, 58, 59, 61, 65, 76, 82, 85, 88]
[9, 11, 17, 19, 23, 25, 31, 40, 50, 58, 64, 67, 73, 88, 89]
[1, 5, 11, 12, 19, 24, 30, 31, 32, 40, 42, 48, 66, 76, 85]
[1, 19, 23, 24, 30, 45, 49, 54, 57, 61, 64, 71, 75, 78, 87]
[1, 14, 17, 18, 23, 45, 47, 50, 51, 56, 69, 74, 76, 82, 85]
[1, 11, 22, 33, 37, 38, 40, 52, 53, 61, 62, 68, 71, 76, 78]
[9, 14, 15, 16, 33, 39, 46, 51, 57, 58, 63, 71, 74, 83, 88]
[10, 11, 30, 34, 48, 56, 59, 64, 65, 72, 73, 74, 80, 83, 85]
[6, 16, 19, 23, 48, 49, 54, 59, 62, 65, 66, 75, 78, 81, 88]
[4, 6, 11, 18, 24, 25, 34, 43, 54, 55, 70, 78, 82, 89, 90]
[11, 18, 20, 28, 41, 43, 46, 51, 53, 54, 61, 73, 75, 78, 80]
[4, 7, 19, 20, 37, 45, 50, 55, 58, 60, 70, 75, 84, 86, 88]
[4, 6, 8, 24, 27, 31, 36, 38, 43, 46, 60, 62, 68, 74, 80]
[10, 17, 18, 25, 35, 38, 43, 50, 54, 57, 69, 71, 74, 76, 81]
[1, 8, 10, 12, 14, 20, 25, 31, 33, 45, 52, 60, 77, 81, 83]
[10, 11, 17, 21, 26, 27, 34, 44, 51, 54, 55, 72, 73, 75, 85]
[12, 16, 21, 27, 34, 36, 37, 41, 46, 48, 53, 68, 81, 83, 84]
[1, 2, 19, 21, 29, 35, 54, 55, 60, 65, 72, 73, 80, 85, 86]
[2, 3, 11, 13, 26, 35, 41, 45, 46, 52, 69, 76, 78, 81, 83]
[11, 12, 16, 25, 29, 33, 39, 45, 47, 48, 56, 63, 69, 80, 81]
[1, 4, 10, 16, 22, 24, 31, 37, 48, 53, 60, 65, 67, 77, 82]
[4, 6, 46, 48, 50, 54, 58, 63, 66, 67, 72, 75, 79, 86, 90]
[1, 16, 17, 25, 26, 40, 43, 46, 52, 59, 60, 63, 66, 78, 88]
[3, 14, 15, 16, 20, 21, 25, 33, 37, 39, 44, 50, 55, 61, 84]
[1, 9, 13, 16, 33, 35, 41, 42, 46, 52, 53, 61, 63, 70, 72]
[2, 3, 10, 15, 29, 33, 35, 39, 40, 64, 69, 76, 84, 85, 88]
[1, 27, 40, 44, 45, 53, 58, 64, 66, 68, 70, 77, 79, 85, 90]
[1, 5, 16, 18, 19, 35, 38, 39, 42, 43, 46, 79, 85, 88, 90]
[2, 5, 6, 11, 13, 18, 27, 28, 29, 35, 41, 43, 44, 71, 74]
[12, 23, 27, 30, 33, 35, 40, 44, 59, 60, 62, 66, 71, 72, 77]
[4, 5, 12, 13, 14, 23, 25, 42, 44, 47, 57, 59, 61, 62, 75]
[4, 5, 6, 13, 14, 17, 40, 51, 59, 63, 67, 71, 77, 83, 89]
[2, 3, 12, 15, 22, 24, 28, 31, 53, 58, 61, 64, 69, 85, 88]
[4, 7, 9, 16, 17, 23, 28, 31, 45, 52, 53, 64, 67, 87, 90]
[2, 16, 29, 30, 38, 44, 46, 51, 57, 62, 64, 72, 74, 80, 90]
[13, 16, 17, 20, 23, 34, 37, 45, 46, 51, 58, 59, 66, 78, 89]
[5, 12, 14, 23, 24, 29, 37, 55, 63, 65, 66, 70, 77, 89, 90]
[1, 2, 3, 18, 19, 24, 30, 34, 36, 42, 55, 70, 72, 74, 86]
[6, 9, 16, 17, 21, 37, 46, 47, 52, 59, 63, 64, 69, 82, 84]
[3, 16, 19, 20, 22, 30, 32, 41, 46, 49, 57, 66, 72, 75, 84]
[3, 6, 7, 12, 18, 31, 32, 35, 43, 44, 55, 60, 61, 76, 88]
[9, 12, 13, 14, 26, 32, 43, 58, 61, 67, 68, 77, 80, 84, 85]
[13, 16, 19, 28, 32, 33, 40, 45, 46, 50, 59, 67, 73, 79, 87]
[5, 8, 9, 19, 22, 28, 33, 34, 40, 44, 45, 62, 63, 76, 87]
[3, 17, 18, 27, 29, 32, 44, 48, 53, 57, 59, 73, 76, 78, 88]
[10, 25, 33, 34, 38, 51, 54, 56, 62, 63, 74, 75, 78, 83, 84]
[3, 9, 14, 19, 20, 23, 32, 34, 41, 47, 49, 56, 74, 76, 78]
[1, 2, 5, 18, 21, 24, 28, 33, 35, 45, 53, 60, 76, 78, 90]
[1, 6, 10, 19, 21, 22, 35, 40, 64, 76, 78, 79, 80, 85, 87]
[4, 9, 13, 14, 27, 28, 31, 47, 55, 59, 67, 69, 71, 72, 79]
[4, 9, 18, 20, 21, 25, 42, 49, 51, 59, 65, 72, 74, 84, 87]
[3, 5, 9, 17, 20, 34, 38, 44, 51, 61, 64, 71, 73, 84, 90]
[8, 25, 30, 35, 39, 46, 48, 51, 58, 60, 67, 71, 79, 81, 89]
[6, 8, 12, 16, 24, 25, 27, 37, 54, 59, 63, 67, 85, 87, 88]
[16, 20, 22, 23, 33, 37, 51, 55, 61, 63, 68, 76, 86, 88, 90]
[5, 7, 13, 19, 24, 32, 37, 42, 54, 58, 60, 69, 78, 79, 80]
[13, 17, 19, 20, 21, 34, 45, 47, 55, 63, 65, 71, 78, 84, 86]
[3, 7, 10, 15, 16, 20, 31, 47, 49, 50, 52, 58, 71, 72, 88]
[10, 16, 19, 25, 34, 35, 36, 47, 53, 63, 67, 69, 76, 78, 90]
[16, 19, 21, 27, 35, 44, 48, 51, 54, 56, 60, 64, 73, 75, 79]
[10, 18, 20, 25, 34, 57, 59, 61, 63, 67, 70, 72, 79, 86, 90]
[7, 13, 20, 32, 38, 43, 44, 48, 51, 54, 60, 74, 77, 78, 83]
[3, 14, 17, 19, 20, 30, 33, 39, 40, 46, 64, 77, 83, 85, 86]
[5, 10, 11, 17, 23, 27, 38, 52, 54, 56, 60, 63, 69, 72, 81]
[1, 2, 7, 16, 19, 38, 53, 56, 58, 62, 68, 70, 71, 76, 80]
[7, 11, 16, 35, 39, 41, 43, 47, 65, 66, 68, 72, 74, 83, 84]
[2, 9, 10, 28, 30, 31, 39, 40, 45, 49, 60, 70, 82, 86, 90]
[9, 22, 26, 29, 31, 33, 36, 43, 59, 67, 70, 72, 73, 82, 87]
[7, 9, 13, 17, 19, 26, 33, 41, 45, 65, 69, 74, 79, 88, 89]
[4, 7, 13, 18, 21, 23, 29, 30, 36, 47, 53, 60, 70, 78, 90]
[2, 16, 18, 27, 28, 31, 34, 45, 61, 68, 69, 71, 76, 79, 86]
[6, 8, 9, 13, 25, 32, 41, 48, 51, 52, 61, 70, 71, 84, 90]
[20, 26, 30, 39, 42, 48, 50, 56, 60, 63, 71, 76, 78, 85, 89]
[1, 3, 17, 23, 25, 26, 31, 57, 69, 71, 72, 74, 83, 87, 88]
[1, 15, 16, 17, 21, 25, 40, 42, 48, 52, 58, 62, 63, 65, 90]
[4, 14, 15, 21, 29, 32, 35, 37, 44, 62, 66, 67, 72, 78, 82]
[12, 13, 14, 26, 29, 30, 36, 37, 40, 45, 58, 59, 66, 76, 88]
[1, 16, 17, 25, 38, 42, 43, 52, 56, 67, 71, 75, 77, 86, 90]
[4, 23, 26, 29, 35, 42, 47, 48, 53, 61, 64, 67, 72, 76, 90]
[16, 23, 27, 32, 38, 39, 46, 47, 63, 69, 70, 73, 75, 81, 82]
[7, 18, 21, 24, 35, 40, 44, 53, 63, 71, 75, 76, 80, 84, 89]
[4, 8, 16, 17, 24, 27, 30, 46, 48, 53, 56, 61, 62, 88, 90]
[12, 13, 26, 28, 31, 43, 49, 50, 55, 66, 71, 76, 79, 80, 85]
[5, 7, 8, 10, 12, 14, 25, 37, 45, 51, 68, 77, 78, 86, 89]
[7, 9, 16, 19, 43, 48, 52, 53, 59, 64, 75, 78, 79, 88, 89]
[4, 6, 10, 13, 15, 22, 35, 36, 41, 44, 46, 65, 76, 82, 85]
[8, 13, 14, 19, 21, 30, 38, 40, 41, 44, 57, 68, 84, 85, 89]
[11, 14, 16, 30, 32, 39, 44, 51, 53, 65, 72, 75, 78, 82, 89]
[4, 9, 14, 15, 22, 27, 33, 35, 39, 41, 57, 66, 70, 72, 84]
[1, 11, 19, 23, 25, 31, 39, 40, 51, 57, 58, 64, 68, 87, 89]
[4, 12, 14, 16, 27, 28, 29, 31, 58, 71, 78, 79, 80, 87, 89]
[2, 3, 7, 12, 25, 30, 37, 39, 47, 48, 55, 61, 82, 85, 89]
[2, 5, 14, 25, 28, 33, 37, 45, 47, 50, 51, 60, 63, 67, 85]
[4, 6, 10, 12, 27, 29, 30, 31, 39, 40, 52, 56, 73, 87, 89]
[4, 10, 11, 13, 23, 25, 26, 32, 37, 40, 42, 62, 75, 78, 85]
[3, 10, 14, 18, 26, 30, 39, 44, 46, 55, 61, 67, 77, 79, 81]
[5, 19, 23, 24, 33, 36, 39, 44, 46, 56, 58, 59, 64, 73, 76]
[4, 7, 9, 20, 21, 33, 43, 54, 60, 63, 71, 78, 86, 87, 90]
[2, 9, 14, 23, 29, 34, 36, 37, 41, 42, 69, 74, 82, 88, 89]
